4.017168143375738146e-03,1.192760846621682309e-02,1.804341137992510535e-03,-2.465118317945233506e-02,5.667051458332809932e-02,4.201817068479333367e-03,1.348513339815192230e-03,2.049085716811988034e-02,2.064286105119717972e-04,-1.803277946317878707e-03,-1.013224433537096569e-02,-2.416463106391528171e-02,4.049552322164601953e-03,-1.207443023024601034e-02,-1.234230257573880850e-02,-1.363970114771502571e-03,1.964853874898997085e-02,5.251205163046241547e-03,-4.119368896626093672e-03,9.454002223640913275e-04,9.939619245398625264e-03,2.482495466878622409e-02,1.379750488037276464e-02,-1.079023053752167609e-02,-8.258742652782919205e-03,-3.455360662016234569e-02,7.049402968725587346e-03,-4.535653879057315388e-03,-5.193177063640847142e-03,1.490500164887878162e-02,-1.733746314081261938e-02,-8.313590326899765112e-03,1.204361855884610727e-02,1.179936096643518714e-02,1.645547099767856653e-04,-9.506139052832929259e-03,-5.871727746521798567e-03,2.814789938915544538e-03,7.125462281351136774e-03,-6.767228068179439657e-03,2.064819984570197362e-03,9.336853604046072702e-03,2.155915589948169744e-03,-1.487863528400371407e-02,1.697840454606414518e-03,-4.353090312246066240e-03,2.332623479461956497e-03,-3.433579957339711816e-03,-1.888829275855817211e-02,-8.175143044628935263e-03,-2.643650068519889929e-02,-8.398432220673435200e-03,-7.400240833642575747e-03,-6.008330007982624205e-03,1.726050398749940165e-02,-1.894929184940901193e-03,1.649067208515838517e-02,-1.177788303889955876e-03,8.337376236300549082e-03,-2.370645399969554222e-03,-3.156286021691386001e-02,-8.008090378332357456e-03,8.462237300064837618e-04,-1.915297270714835798e-03,1.154561829861200286e-03,5.686375526579623245e-03,2.888150606604774576e-03,1.946363571936056457e-03,6.096632726599911581e-03,-1.031286092582755359e-02,-7.865602979938050160e-03,-3.100939987174466950e-02,-1.233521541711371690e-02,5.239627553253036439e-03,1.590148051358698800e-02,2.803218760728996492e-02,7.117337890350764959e-03,-1.491177870347469223e-02,-5.697231369808059692e-03,-6.549253277957112207e-02,3.615917155251324733e-02,1.008356837959388345e-02,3.551948514562155296e-02,2.853638122893971396e-02,-2.373879462153935180e-02,4.145278516302561105e-03,-1.457198333901208592e-02,-3.750192354306353636e-03,8.793575115526416908e-02,3.361992246701879516e-02,-3.110854293448899258e-02,-2.846835725757287938e-02,-5.287509513370113046e-03,1.647529941006089793e-01
8.898504221637056066e-02,9.170001836724482602e-02,3.376957054063536856e-02,2.332115904017547856e-02,1.063071677469994286e-01,-1.016994403375856733e-02,-2.233914146900023781e-02,-2.291919761364435981e-02,-2.331923533672590563e-03,9.649828477082412689e-03,3.089289212070828877e-02,9.837851412701080489e-02,-1.177978061353633643e-02,-2.130502350860963984e-02,-2.886309689954480798e-02,-2.053408749337148897e-02,-1.250993421256259633e-02,-1.339094910211440989e-02,1.307541786278180540e-03,-4.679512518284813932e-02,1.058557326893143531e-04,-2.079606161835957645e-02,-1.332828868055723100e-02,-2.560071280361988708e-02,-3.219411356366659593e-02,-9.895612094254541136e-02,-4.133921993221464225e-02,1.217049443896445551e-02,-2.486510002887254434e-02,1.751907600426891309e-01,-4.076326346052742966e-02,5.429357451345373509e-03,6.543135272306271899e-02,1.770773742427973751e-01,-3.893536792034973243e-02,9.386986599322480473e-03,6.800863185068794364e-03,6.190918017977539017e-02,6.080604339679895193e-02,3.086576413253987461e-01,1.145374825108786895e-02,4.084549334368777623e-02,-6.720008871033782138e-02,-4.711421507932470748e-02,3.427722816571204117e-02,3.694072261382080761e-04,6.380700824270673852e-03,6.048739562464640340e-02,3.513293159182746123e-02,-2.461451361632100918e-02,1.387942386843883658e-02,-2.190504137635602283e-02,2.677285186225934407e-02,-1.708772077828834418e-02,-2.109309701472174368e-03,1.271580750788067760e-02,-3.050483972311572936e-02,-3.019567711831804002e-02,-3.243936250381589115e-02,-2.416471384876294620e-02,-1.315837394297716956e-02,-3.875557822115736906e-02,-1.426592854060920734e-02,-2.369248470815180085e-02,-2.852379209982467897e-02,8.197425595075363489e-03,6.194366019753274298e-03,-3.566167413669120087e-03,3.686352270103818163e-03,2.406015861734488864e-02,1.117286941630261238e-01,4.636294666515623775e-02,2.181077300262087779e-02,3.973798821018300481e-02,9.240607073213501221e-02,7.553747044578898451e-02,4.219740000752881387e-02,2.449426454066436221e-02,8.115401926639805030e-02,-1.167228942484222626e-01,3.944143360234472762e-02,1.255611865665935212e-03,2.078417783803471891e-02,8.874706982403328392e-02,9.379125880502017787e-02,-1.571492586348670686e-02,2.137006481749628012e-02,1.846034942185943439e-01,3.465281449073102094e-01,-3.471049432507885418e-02,1.057370169595519549e-01,-1.192183113208875565e-02,1.689413997281395408e-01,3.016892273355476495e-01
-1.869229380555306394e-02,-8.708236177313910531e-02,2.152272603894428080e-02,-1.370049649404344108e-02,-5.434298346016072645e-02,-3.108330607152390984e-02,-4.156274543171051966e-02,-9.690953639189883728e-03,4.143280233225440229e-02,1.818228308767515320e-03,-2.860960310576877996e-02,-1.161953625636491169e-02,1.129583189286833406e-02,-3.170270752211954389e-03,1.507146344284567702e-02,1.009144815108316273e-02,-6.979739742531043678e-02,3.187413961698914999e-02,1.499055740447868476e-02,-2.027130882944075396e-02,-1.962944930675781033e-02,4.097775766617099235e-04,-8.989359746654363922e-03,-2.630694841069931844e-02,8.570899126778950064e-03,1.110055129294424195e-02,-1.151093437675037960e-02,2.210788539025103361e-02,2.327866989176845952e-03,3.900314270274198025e-02,-1.083810144571332838e-02,-1.012604501240598615e-02,-3.342913054409553126e-03,2.043797876118508966e-02,-6.376176376237993777e-03,-6.753963849701038677e-03,-8.925484289719773368e-03,-1.839532155874336935e-03,-2.668889917631599856e-02,2.706268777456082367e-02,1.171758299678919008e-02,-2.429902375375335433e-02,-4.503078391398507990e-03,9.922022669233426448e-03,-8.182091541817825692e-03,1.415572836974340193e-02,5.393587615769889106e-03,-2.474966803665133025e-02,7.059197191102886682e-03,2.425451719663637012e-02,-3.917640156936202933e-02,2.488508772085634008e-02,1.115483317957663943e-02,-1.411655716126822280e-02,2.536278012473885957e-02,1.553344795776232662e-02,-1.708821524755951143e-02,-5.558529754056496484e-03,-3.373648931193527073e-02,1.326853767996780814e-02,1.696024650164435627e-02,-4.610816313469211745e-03,-2.129690892041787714e-02,-1.794677135345631655e-02,-6.248652626060688907e-03,-1.241905687736897732e-02,-1.716700058673295559e-02,-2.437161254733180918e-02,-1.660776868990360144e-02,2.001091812776835052e-02,9.316258807832466723e-03,-3.734284424900789767e-02,-1.684424227964285373e-03,8.325609797901789219e-03,1.332356041166308028e-02,1.401997715148962757e-02,3.348131408521243246e-02,-2.318544332903868521e-02,4.430071192538888314e-02,1.609756407917243420e-02,4.234118984986030843e-02,1.786985535491029953e-02,-9.265268326763132292e-03,-2.027528146671624468e-02,1.903552510190087768e-02,-3.054758980380769054e-02,-5.328969186138197284e-02,1.530010574047841257e-02,2.358370972241224661e-01,-2.699655297219359304e-02,2.241855844102733364e-01,3.499427078547798914e-02,2.783828262682652016e-02,1.041546133478631619e-01
2.732130330010752381e-02,-3.838457161835463066e-02,-5.321651572137761632e-02,-3.355148334897321144e-02,9.228010727216363895e-02,7.357811954870234483e-02,2.438991894506071720e-02,6.390324617276570141e-02,7.996569421376138742e-02,4.575017630783141664e-02,7.924790694482271303e-03,-9.122871871379842346e-02,7.380262300947873499e-02,-7.228932727734910073e-03,1.672972971580668697e-02,2.263027789308235532e-02,-6.586568128010847692e-03,5.595697279818144521e-02,4.084031656632015894e-02,-3.337032718728582398e-02,-1.730839557789793509e-02,2.379033558555431957e-02,-1.203652103319649211e-02,-7.172789147353094731e-03,1.225454530226029529e-02,-1.864379464716569568e-01,-1.340338420826754466e-02,2.019985697041360231e-02,1.986256620897798066e-03,1.327791994603075565e-01,-1.896079579720582817e-02,3.018581061400369553e-02,3.710132805955838192e-02,3.004608378570219895e-02,1.818819348236012240e-02,4.533916370684001884e-02,1.075634539559118356e-02,-4.826751632253812457e-03,2.617495491800634830e-02,-1.225809126942137561e-01,1.281986257200365964e-01,-7.169404264683402681e-03,-1.350619912720928302e-02,-1.691763930540038721e-02,2.611003621479112205e-02,8.219654536415023360e-03,-2.285387167895932756e-02,-1.971189655566511073e-02,6.283435029158138769e-04,1.933483355781445007e-02,-6.524138209570348734e-02,4.718053399137360493e-02,2.546912458393345291e-02,-4.572010907667568153e-02,-3.273753280789716558e-02,-1.021189096274581209e-01,2.538395610789255866e-02,-5.341953443355800663e-02,4.852101312471343228e-03,3.848536818464379922e-02,1.271108939794710416e-02,3.415739601148794474e-03,-1.357878959468211688e-02,-1.068665388702963286e-02,-3.269043481207809659e-02,1.315001625763015077e-03,8.698471387817109310e-03,-4.855950689124796660e-02,1.853662611702026897e-02,1.090485940415932865e-02,4.290732962053833699e-02,3.042165387258702336e-02,1.815193545680153855e-02,2.472496430882030471e-02,4.739710917108386906e-02,3.457041840417558742e-02,4.758737709616236294e-02,5.251483213775718500e-02,4.369163399025675909e-02,-7.849026943262124578e-02,5.811757160538624789e-02,3.369964777928959043e-02,4.981559849351289287e-02,9.380758883473688803e-02,1.119511521218945621e-01,-7.734030129275754409e-03,-4.725340589200087427e-02,1.372531325806918834e-01,-1.534611612284511872e-01,-1.440701738069297411e-01,-2.343232246583333914e-02,-9.036577470444626115e-02,3.710542740313732546e-02,-2.795551602590093387e-01
-4.009341736756890096e-01,1.850169632649329987e-01,-9.529775789511141237e-02,-6.236030558075317254e-02,-5.258787333738005332e-01,1.461657763608730509e-01,-6.607731108944522869e-02,-3.701395694105770462e-02,-1.314602478218610156e-02,5.512644927496164471e-02,-1.010373133435622239e-01,-3.758365976988786716e-02,-3.339790932983521810e-02,3.480977497894988809e-02,-6.008638051072560937e-02,4.654829784933656872e-02,-3.537957425250916332e-02,-7.725314394460928991e-02,-3.426113363165046027e-02,-5.448174473129249740e-02,-5.393585740601413575e-02,-7.613234401091667491e-02,-7.370472487129532679e-02,-9.173558439069019743e-02,-7.514946794181369405e-02,-1.620052333790753252e-01,-8.070720387799704132e-02,1.844354152732283550e-02,-4.574049925443449127e-02,-6.601004414843558710e-02,1.742354587484361630e-02,-4.167779727803781753e-02,-3.273642419269237602e-02,-7.484837211188288819e-02,1.291710103938308041e-02,-3.076267169486508746e-02,-1.139855191540963819e-01,-9.474068059519262508e-02,-6.277649650170219475e-02,-1.027024730231705374e-01,-9.659627127943090641e-02,2.102223504727575576e-01,-1.117277615474591562e-01,4.538687231448400999e-02,-1.609025346564682546e-02,-8.255940706330043566e-02,-3.081797663281718100e-02,4.348103581785685984e-02,-2.200555280661124075e-02,-1.120634504251600064e-02,4.396909068824293026e-02,7.248279868977368368e-02,5.484348357715640963e-03,-7.858260043730959377e-02,-1.976754938185951160e-02,-6.415085997052344391e-02,-7.898267786029886106e-02,-7.259548853079252073e-02,-2.390848465380042767e-02,-9.531300825082722721e-05,-2.369216448205305886e-02,1.742269951469394007e-02,-4.177572371866925677e-02,-1.142586255403532300e-02,-2.744859006199091428e-02,4.149215199477187394e-02,-2.586634092691720080e-02,-3.053688591382724971e-02,-5.132382282101601717e-02,-1.607905200732881110e-02,1.055144951521951036e-02,6.600191216652402659e-02,-3.179035167858770133e-02,2.884622215653044261e-02,8.732657954407914425e-02,1.118030565300488638e-01,5.101915633796249433e-02,8.524313519082662993e-02,2.014406676388448003e-01,-1.672007453675445612e-03,-8.880080675641809085e-02,-2.414836028525733091e-01,3.566266308248486894e-01,2.041830095348222407e-01,1.337098241143690747e-01,-1.052479242750819222e-01,-3.798897283969542016e-02,-6.153904384741925790e-03,-1.663491346594012099e-01,-1.596629329490547866e-01,6.294631571207515153e-02,-1.543334931484318107e-01,3.701810003835294405e-02,9.114052136687589289e-03
1.242780946056619290e-01,-7.916993542462522071e-02,9.150144815809048426e-02,1.397764747095897875e-01,-3.981765072651250459e-01,1.405217797005687847e-03,5.315640504599480204e-02,-1.345636457469212011e-01,-6.225210348145025774e-02,-1.373033045268415853e-01,3.516624772725771703e-03,-3.084679554745629881e-02,-2.165372273370376743e-01,2.178254957000191616e-01,3.550888469732496611e-02,-9.321346037853280725e-03,-1.927865888181505005e-01,4.704808218760086862e-03,7.268713800726894769e-02,2.076971851063748667e-02,3.903608275369745053e-03,4.735568160636337981e-02,-3.848819624529664814e-03,-6.320424504046394387e-02,3.436236125103095049e-03,-1.148867969276859829e-01,-1.764317097292270320e-01,1.172044523230460628e-01,-1.014848776150694271e-01,-3.349598685583043273e-02,-1.161062787538023888e-02,-4.828648673931978247e-02,1.222897385896414002e-01,5.282056720217529616e-02,-2.108062771681865066e-02,1.464904301277120645e-02,-8.581625189471715764e-02,-5.203506566332474076e-02,4.076533217334707415e-02,6.419224315805599490e-02,-1.155202410362479899e-02,-6.559558203638712892e-02,6.982169776483344859e-02,2.380025898645816290e-02,-2.820649867119751075e-02,1.827814340106103308e-03,9.652691833629512344e-03,-1.418087759888922994e-01,-1.793205040121099297e-02,2.284906708926692093e-02,-1.529321408024256757e-01,3.159606896559300632e-02,5.039595279543692546e-02,-2.232456755210560778e-02,-4.876672371991937552e-03,4.279730537258587264e-02,-6.945351684170054940e-02,-2.124390958053455278e-02,-7.226186152356911530e-02,2.776730825701392499e-02,-6.731053556646239555e-02,6.769132709002705084e-02,8.853086998833225793e-03,2.467999841000093758e-02,3.060283897325256214e-04,-3.434529740009331557e-03,4.586395402058562887e-02,4.917762620273574692e-04,1.298597301482188639e-02,-2.485124912547465731e-02,4.252706295707052442e-02,-7.126492034315221047e-02,-1.240261315159837431e-02,5.775374268023330399e-02,-5.217566681286505553e-02,4.839140359046426726e-02,3.598819648123291470e-02,1.292545794585745096e-02,3.426926839381117841e-03,6.982265500903886424e-02,1.463219303362205820e-02,1.283126121741045012e-01,-1.119124399760514782e-02,-1.267208058780762425e-01,3.019686301055840572e-02,1.961402370031313427e-03,1.075371514677673224e-01,-2.348800439975319912e-03,-5.618630209981167328e-02,2.523279312763352170e-02,-2.876227725809032618e-02,-8.265664224767188539e-02,5.038075362733190898e-02,6.192579990084239039e-02
3.934471401976613711e-04,2.710013369209815504e-01,-4.216487961946827762e-02,-1.030324476945750686e-03,-3.031821263804524991e-01,-1.453259148663886731e-02,5.162727498789366348e-02,8.844712664735715490e-02,-1.655756604967626930e-02,-2.756485535123721076e-01,-2.847733808079256496e-02,-3.040850771086617277e-01,-2.032414618570801620e-02,-6.104099247110954946e-02,4.951626253300943081e-01,-4.284419934606908259e-02,1.487102147282987896e-01,-3.809090238268150741e-02,1.832643904385097555e-01,-1.333350931690920338e-01,3.117914846744572754e-01,1.685352933404574149e-01,1.052061940222520468e-02,1.158050088451172827e-01,-3.541599021778646383e-02,-7.819018006026831613e-02,-6.077275202595574383e-02,-1.526640888032554932e-01,5.479288312860387533e-01,5.587506588417324310e-02,1.840457808715010440e-02,-8.334886796572597845e-02,7.285383204619916286e-02,6.455125248442490637e-02,-1.706721447229550548e-01,-2.092676740973701752e-02,-1.176190351931058337e-01,3.546411932778412157e-02,-2.130543969511978775e-01,-2.785965592687580927e-01,-6.550148889891868609e-02,-1.036360327587611541e-01,9.709053066114961550e-02,2.957236023579769973e-02,1.221382222521499167e-02,-3.762100466931105058e-02,3.425371921389576413e-02,-1.378007645712870932e-01,5.687459327272120779e-02,-1.811009013100837615e-03,-5.593633388931904676e-02,-3.581055851137587148e-02,2.038754180718235082e-02,2.148883283428517851e-02,2.813556062613795442e-02,-1.207990671749281826e-02,1.758642956266749310e-02,-7.481237618068430073e-02,-2.332082114590751376e-02,1.633455834586902342e-02,-2.150215631561510580e-03,2.925648372518349638e-02,-5.234385025415143333e-02,-5.502452579704582292e-02,-1.812974443716630982e-02,-3.341455397623740997e-02,-5.077472705537140057e-02,3.279420308840644283e-02,-7.564040650622494422e-03,-1.988318630964035563e-02,-1.380508030659532114e-02,-1.080226992645643425e-01,-2.900203267413991107e-02,-2.828823834515475227e-02,6.668713494915598679e-03,2.465769242912300985e-02,4.147006432263260212e-02,-6.062518637557702192e-03,2.604534577635829462e-02,5.244534968792103485e-02,7.052005904432227107e-03,-6.073114511787422454e-03,1.097003826348722788e-01,-4.841609351265910993e-02,5.218020717144052772e-02,-4.323421235381021133e-03,1.494123790400249674e-01,4.539086319000773528e-02,-3.550447934725273896e-02,-1.268771569738452176e-01,-5.474899713216966474e-03,-1.078840550471111132e-01,3.596640156350744758e-03,5.287388929033544349e-02
1.110493796491278662e-01,1.856690028460099007e-01,5.260904607879954287e-02,1.377564263163850167e-01,-1.223121451532382109e-01,7.847168669644417893e-03,1.724590997389573860e-02,-1.209054911522071951e-01,-9.773763147350054969e-02,-1.899227990881970640e-01,8.076645782761895931e-02,-1.644937282730764838e-01,1.984106414881675606e-01,1.628832511076824530e-01,-2.360900835442306667e-01,2.067897965151095807e+00,1.400917748977520194e+00,1.561073888714643587e-01,2.223220507137997626e-01,-1.145179373247696107e-02,3.869075012172021877e-01,1.479244321398288098e-01,8.472693305502593253e-02,6.540375299235380580e-03,4.248359444896672617e-03,1.316071097217423602e-01,-7.181480754121291610e-02,1.560958299945122175e-02,-6.683172203493378261e-01,-8.485895271872537782e-01,1.298731664664471708e-01,-1.363324052197609493e-01,-3.696861109075069013e-02,-1.578324589540590628e-01,8.600352623202817126e-02,2.099539722795790153e-02,4.609033212076026759e-02,1.659926133401390669e-01,-3.476118406791962358e-03,-1.404657513254378709e-01,-9.170533807937460147e-02,6.034618513638495552e-02,8.616227716512044055e-02,-1.185821561003088873e-02,6.093104625935524821e-02,1.178833299948011115e-01,1.717611156520825744e-01,-2.402573938376211665e-02,-8.004869725515727230e-02,5.525307248713032075e-03,1.152642369978393866e-01,-5.551083519134128105e-03,5.637358525646699037e-02,3.286551111595405888e-02,4.901420215011471210e-02,-2.850744373989753944e-02,-5.278073159810902498e-02,-3.221360676421995608e-03,-1.695580560716723056e-02,-2.712249217586933103e-02,-8.012867998921673063e-02,7.885349919689181586e-02,-1.333510533071523285e-01,5.109088442996539969e-03,-2.870852441267702018e-02,-5.496342284562011349e-02,-8.425885169655897289e-02,1.503545052320922996e-03,-1.022444244642416178e-01,-2.405038819616888562e-02,-5.512512235221495721e-02,6.086342515520203056e-02,-5.686322947830645125e-02,2.053764385587268995e-02,8.180524615415854517e-02,6.747471035895537088e-03,1.008086324790510857e-01,-1.498593821957826255e-02,-1.859999772515629618e-02,2.339907916395086995e-01,2.972177142919878862e-02,-2.597223311010975894e-02,-9.493175617066643146e-02,-1.411438793116996382e-01,6.474552795591935472e-02,-2.300687532163502372e-02,8.224903368382480151e-02,4.894807173338468209e-02,2.895731044725306513e-01,-8.207050939098210762e-02,-6.204068425155445654e-02,1.014499116170032716e-01,1.723464699604269068e-01,2.883216394088457535e-01
5.198194563424074488e-02,1.175272078776785634e-01,1.484318964639230569e-02,4.884031529935948385e-02,-4.955591647921811504e-02,8.058662554185673510e-02,3.820655387303011075e-02,2.024501058463656911e-02,-2.655704243123212932e-02,2.784627353883006862e-02,-1.809472373921999777e-01,-7.016025111162496608e-02,1.147229884341483958e-01,1.399457804933690042e-01,1.061096209247937711e-01,-2.310701357252548660e-01,3.778998406024719259e+00,1.563074646415912872e-01,1.381232391516523661e-01,-8.508543682978764178e-02,-6.071943649370234453e-03,7.180455734050433803e-02,-4.544410481685338954e-02,9.417233204693192805e-02,-6.944553511757779740e-02,-1.892689305991783824e-02,-5.407790286363783200e-02,-1.017602072169439403e-01,-2.153467840981652115e-01,1.136472698329801384e-01,3.154379051960232161e-02,1.951251203113847990e-02,3.681870422954384298e-02,-3.004129645287957617e-02,6.619156014158991685e-02,4.554256067902998084e-02,1.632645700717328882e-02,1.646231804062684226e-02,-1.853980313713884248e-02,9.424752231294536431e-02,-1.212469173088734781e-01,-1.197270707926252620e-02,5.726269930914586193e-02,8.390913580267168881e-02,6.565408740386799447e-02,-1.426288854123121744e-02,6.360335051242027582e-02,-4.714649165382700513e-02,-7.152622438610463373e-02,6.116030788517381328e-02,-1.067527656708248517e-03,-6.930168076806152155e-02,-3.372817402959808059e-03,-2.702757459072862439e-02,7.386861389753755780e-02,3.730605090162765480e-02,-8.669406981672518608e-02,2.541985989146512172e-03,-9.643438379956471504e-03,2.342826066068730978e-02,-8.409326188489119058e-02,1.069756109425876456e-01,-1.423912567294332299e-01,-5.682312486942580482e-02,-8.387411867602686741e-03,-2.508832885273527824e-02,-6.972533862283475381e-02,-6.485033129117644124e-02,-1.160866165173196074e-01,-2.325843959875571743e-02,-4.042673619442909566e-02,2.410764937542023145e-02,-1.179054949918240981e-02,4.640631224822668044e-02,-2.193237784342093322e-02,-3.665941966379689804e-02,4.694971718920480652e-02,8.522971967314817154e-02,-4.748978488495712857e-02,7.004590002807370430e-02,-1.315288445068303891e-01,-6.084811090856004356e-02,-4.178424914308198623e-03,-4.699191940938098055e-02,-1.227426724150713563e-02,1.047431107844371163e-02,-1.424993829661438081e-02,1.026927885632075155e-01,3.293794056682001342e-02,-1.160959224413402220e-02,-4.848827631055810904e-03,-6.261630146299848598e-02,3.075976316874012850e-02,1.456115440694861762e-01
-3.481564062721312358e-02,2.497922800668086474e-01,1.102281939164134056e-02,1.303305515316621234e-02,-1.786772197886412894e-01,-6.444809826236133632e-02,8.699369528344999894e-03,7.310966917768903228e-02,-5.516056695855409836e-02,-1.367265315939279469e-01,-3.160531591928624762e-01,-3.327358545205240381e-02,-1.001168635457336531e-01,1.080807623779765497e-01,1.973656339489472111e-01,-1.049224628805248416e-01,1.319333291970469002e+00,-8.930060536743320010e-03,-1.355094193616978616e-02,4.126841358271392951e-02,-1.083959025468515525e-01,3.920419410632339924e-02,-8.626665328867411109e-02,-1.102889642678246962e-01,-4.889639091590411435e-02,1.908104470690012988e-01,-1.852621620241731715e-01,-1.115090914911993497e-01,-4.765929342652806128e-02,-1.370182067526326264e-01,-1.287737405232367016e-02,6.986037564869392036e-02,-4.391007550884004629e-02,8.537504937185235463e-04,-8.528090995516537931e-02,-7.117234991710932879e-02,-5.483578894017558658e-02,1.114857270717235921e-01,-1.690667833664646902e-01,4.023106763281236731e-02,1.458995042085430016e-01,-2.308301047918068227e-01,-2.635824320423659634e-02,2.910158062507434487e-02,3.004556750325918651e-02,-1.417515036407453709e-02,3.937867170354641261e-02,-1.394265116656600613e-02,-2.058023418576566173e-03,2.917785702474473553e-02,-8.761447192918189741e-02,-1.531536170944894915e-01,-1.924323211336224915e-01,-5.983706596397105060e-02,3.021011402540214538e-02,-1.283433635041270615e-01,1.242427043606895293e-02,1.943284516954112973e-01,-1.386986216695964835e-01,-6.183171098645218189e-02,2.189600018592006980e-01,2.110308923556113714e-01,2.803646766096426490e-02,-9.747450378603372823e-02,-6.119554513053805656e-02,8.240730460989215134e-02,5.406949781142896677e-02,-1.342568824010245132e-01,1.412102257785127768e-01,6.061483184861875262e-03,1.553228199833615875e-01,-7.049790219716074724e-02,-1.096161492919275060e-01,7.232461318159989772e-02,1.736462704252769718e-01,1.758329457661575446e-01,1.474954679406182412e-01,-8.571710684932837623e-03,-2.178677977729541471e-02,1.555767592331246396e-01,-4.610339429886860935e-02,-6.250447448914972504e-02,-1.189125411206640170e-01,-1.785672640617461948e-01,4.542635825232219093e-02,1.275233352605809611e-01,1.523986130861264832e-01,1.735413601031460529e-01,1.973284935583055621e-01,-1.556079014875408062e-01,1.187101623591953065e-01,3.173871837284549836e-03,1.732399863841919130e-01,-1.156880583077336960e-01
